age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,capital-gain,capital-loss,hours-per-week,native-country,sex,income
38,7,34180,15,10,2,4,0,4,0,0,40,39,0,0
28,7,225904,14,15,4,10,4,4,0,0,40,39,0,0
57,4,89392,12,14,3,10,1,4,0,0,40,39,0,1
47,4,46857,15,10,0,1,1,4,0,0,40,39,0,0
59,7,105363,15,9,2,1,3,4,0,0,40,39,0,0
26,4,195105,11,9,4,12,1,3,0,0,40,39,0,0
35,4,184117,9,13,4,1,3,4,0,0,40,39,0,1
61,5,134768,9,13,2,4,0,4,0,0,50,11,1,0
17,0,145886,1,7,4,0,3,4,0,0,30,39,0,1
36,4,153078,9,13,2,4,0,1,0,0,60,0,1,0
62,0,225652,5,4,2,0,0,4,3411,0,50,39,0,0
34,4,467108,15,10,4,10,1,4,0,0,50,39,1,0
32,5,296158,9,13,2,3,0,4,7688,0,50,39,1,0
42,4,173938,11,9,0,12,3,4,0,0,37,39,0,1
39,4,191161,15,10,2,3,0,4,0,0,40,39,0,0
58,4,58222,4,3,0,7,1,2,0,0,30,39,0,0
61,6,30073,11,9,2,5,0,4,0,1848,60,39,1,0
40,4,155190,0,6,4,3,2,4,0,0,55,39,0,0
31,4,42900,9,13,4,10,1,4,0,0,37,39,0,0
36,4,191161,11,9,4,12,1,4,0,0,50,39,0,0
27,4,181820,15,10,4,7,3,4,0,0,40,39,0,0
33,4,105974,11,9,4,3,5,4,0,0,41,39,0,0
52,4,146378,11,9,2,3,0,4,0,0,40,39,1,0
22,4,103440,11,9,6,8,1,4,0,0,24,39,0,1
51,4,203435,15,10,0,12,4,4,0,0,40,22,0,1
31,1,168312,8,11,4,4,1,4,0,0,40,39,0,1
49,5,257764,11,9,0,4,4,4,0,0,40,39,0,1
49,4,171301,11,9,2,7,5,2,0,0,40,39,0,1
53,1,225339,15,9,6,1,1,2,0,0,40,39,0,1
52,4,152234,11,9,2,4,0,1,0,0,40,24,1,0
20,4,444554,0,6,4,6,0,4,0,0,40,39,0,0
26,4,403788,7,12,4,8,3,2,0,0,40,39,0,0
61,4,190997,11,9,2,4,0,2,0,0,6,39,0,0
43,4,221550,12,14,4,8,1,4,0,0,30,39,0,1
46,5,98929,9,13,2,12,0,4,0,0,52,39,0,0
43,2,169203,8,11,4,1,1,4,0,0,35,39,0,1
41,4,102332,11,9,0,12,4,2,0,0,40,39,0,1
44,6,230684,11,9,2,14,0,4,0,0,55,39,0,0
54,4,449257,11,9,2,5,0,4,0,0,40,39,0,0
65,4,198766,11,14,2,12,0,4,20051,0,40,39,1,0
32,4,97429,9,13,0,4,4,4,0,0,40,2,0,1
25,4,208999,15,10,5,1,3,4,0,0,40,39,0,0
23,4,37072,9,13,4,3,4,4,0,0,50,39,0,0
44,2,163101,9,9,4,14,1,4,0,0,45,39,0,0
19,4,119075,15,10,4,6,3,4,0,0,50,39,0,0
37,6,137314,11,9,2,4,0,4,0,0,60,39,0,0
45,4,127303,15,10,4,7,3,4,0,0,45,39,0,0
37,4,349116,11,9,4,12,1,2,0,0,44,39,0,0
40,6,266324,15,10,4,4,2,4,0,1564,70,20,1,0
19,0,194095,15,10,4,0,1,4,0,0,40,39,0,0
17,4,46496,1,7,4,8,3,4,0,0,5,39,0,0
27,4,29904,9,13,4,13,1,4,0,0,40,39,0,1
40,2,289403,5,4,2,3,0,2,0,1887,40,0,1,0
59,4,226922,11,9,0,12,4,4,0,1762,30,39,0,1
19,1,234151,11,9,4,1,4,2,0,0,40,39,0,1
43,4,238287,0,6,4,7,1,2,0,0,40,39,0,0
42,4,230624,0,6,4,14,4,4,0,0,40,39,1,0
54,4,398212,11,9,2,14,0,2,5013,0,40,39,0,0
54,6,362589,12,14,2,12,0,4,0,0,50,39,0,0
51,4,246519,0,6,2,6,0,4,2105,0,45,39,0,0
50,4,137815,11,9,2,14,0,4,0,0,60,39,1,0
40,4,260696,11,9,4,1,1,4,0,0,40,39,0,1
55,4,325007,7,12,2,8,0,4,0,0,40,39,0,0
50,4,113176,11,9,0,1,1,4,0,0,40,39,0,1
31,4,200511,11,6,2,3,0,4,0,0,50,39,0,0
42,0,193026,11,9,0,0,4,2,0,0,32,39,0,1
24,4,282063,11,9,2,8,0,4,0,0,45,39,1,0
30,4,30226,1,7,0,12,3,4,0,0,40,39,0,0
39,2,352628,7,12,2,3,5,4,0,0,50,39,1,1
37,4,143912,11,9,0,14,1,4,0,0,50,39,0,0
33,4,130021,11,9,2,14,0,4,0,0,40,39,0,0
48,4,329778,11,9,6,8,4,4,0,0,40,39,0,1
43,5,196945,7,9,2,8,0,1,0,0,78,37,0,0
39,4,24342,9,13,2,10,0,4,0,0,40,39,1,0
53,4,195779,15,10,2,4,0,4,0,0,45,39,1,0
52,6,173839,0,6,2,4,0,4,0,0,60,39,0,0
28,7,73211,15,10,2,1,3,1,0,0,20,39,0,0
32,4,86723,11,9,4,8,1,4,0,0,52,39,0,0
31,4,179186,9,13,2,12,0,2,0,0,90,39,1,0
31,4,127610,9,10,4,10,5,4,0,0,40,39,1,1
47,4,115070,15,10,4,1,1,4,0,0,40,39,0,1
19,0,172582,15,10,4,0,3,4,0,0,50,39,0,0
40,4,256202,8,11,2,6,0,4,0,0,40,39,0,0
40,4,202872,7,12,4,1,3,4,0,0,45,39,0,1
41,4,199067,1,7,2,8,1,4,0,0,40,39,0,0
53,1,130703,11,9,2,8,0,2,0,0,40,39,0,0
25,4,134727,1,7,0,7,4,0,0,0,43,11,0,0
45,5,36228,9,13,4,5,0,4,4386,0,35,39,1,0
39,4,297847,11,5,2,8,5,2,3411,0,34,39,0,1
19,4,213644,11,9,5,7,1,4,0,0,40,39,0,0
57,4,149422,11,9,2,14,0,4,0,1887,40,39,1,0
49,4,147322,8,11,2,7,5,4,0,0,40,29,0,1
59,4,296253,11,9,0,4,1,4,0,0,40,39,0,1
32,4,180871,8,11,0,12,1,4,0,0,50,39,1,0
18,0,169882,15,10,4,0,3,4,594,0,15,39,0,1
35,7,211115,15,10,4,11,1,2,15024,0,40,39,0,0
58,5,183870,0,6,2,14,5,4,0,0,40,39,0,1
28,4,441620,11,13,4,8,1,4,0,0,43,26,0,0
36,4,218542,7,12,2,1,0,4,0,0,40,39,1,1
41,4,141327,12,14,2,10,4,4,0,0,35,39,0,1
47,4,67716,11,9,2,10,0,4,0,0,40,39,1,0
50,5,175339,11,9,2,3,0,4,0,1672,40,39,0,0
61,0,347089,11,9,2,0,0,4,0,0,16,39,0,0
36,4,123785,11,9,2,4,0,4,0,0,50,39,1,0
38,4,27997,8,9,0,3,1,4,0,0,40,39,0,0
56,6,145574,11,9,2,8,0,4,0,1902,60,39,1,0
50,4,30447,8,11,2,14,0,4,0,0,45,39,0,0
45,6,256866,15,10,2,12,1,4,5013,0,40,39,0,0
26,6,120837,11,9,2,4,0,4,0,0,66,39,0,0
51,4,185283,15,10,2,4,0,4,0,0,40,39,1,0
44,5,229466,15,10,2,4,0,4,0,0,50,39,1,0
25,4,298225,11,9,0,3,0,4,0,0,50,39,0,0
19,4,185749,1,7,6,14,4,2,0,0,40,39,0,0
17,0,28738,0,6,4,1,3,4,1055,0,30,39,0,0
49,5,125892,12,14,2,4,0,4,0,0,50,39,1,0
46,4,563883,11,9,2,3,0,2,0,0,60,39,1,0
56,4,311249,11,9,6,1,4,2,0,0,38,39,0,1
25,4,221757,11,9,0,3,1,4,3325,0,45,39,0,0
22,4,310152,11,10,4,10,1,4,0,0,40,39,0,0
76,0,159322,11,9,6,0,1,2,0,0,2,39,0,1
41,5,94113,14,15,2,10,0,4,0,0,60,39,1,0
48,5,192945,11,9,2,4,0,4,7688,0,40,39,1,0
46,4,161508,0,10,4,7,1,2,0,0,40,39,0,0
30,4,177675,15,10,4,3,1,4,0,0,40,39,1,0
29,4,51100,11,9,2,14,0,4,0,0,40,39,1,0
40,4,100584,0,10,0,3,1,0,0,0,40,39,0,0
70,1,163003,11,9,2,1,0,2,0,0,40,39,0,0
35,4,67728,15,9,2,12,0,4,0,2051,45,39,0,0
49,4,101320,12,14,0,4,1,4,0,0,75,39,0,1
24,4,42706,8,11,4,11,1,4,0,0,60,39,0,0
40,4,163003,7,12,2,3,0,4,7298,0,36,39,1,0
61,4,327323,14,13,2,14,0,4,0,0,5,39,1,0
34,4,98283,9,13,4,10,3,1,0,0,40,39,0,0
26,2,206369,1,13,4,10,1,4,0,0,40,39,0,1
69,7,208869,12,14,2,10,0,4,0,0,11,39,0,0
23,4,207940,15,14,4,6,3,4,0,0,36,39,0,1
47,4,34248,11,9,2,1,0,4,0,0,38,39,0,0
38,4,83727,11,9,0,8,4,4,0,0,48,39,0,1
26,4,183077,8,11,4,1,3,4,0,0,40,39,0,1
17,4,197850,1,7,4,1,3,1,0,0,24,39,0,1
33,6,235271,15,10,4,8,1,4,0,0,35,39,0,0
43,6,35236,11,9,3,3,1,4,0,0,40,39,0,0
58,4,255822,8,11,2,3,0,4,0,0,40,39,1,0
53,2,263925,11,9,2,12,0,4,99999,0,40,39,1,0
26,4,256263,11,9,4,3,0,4,0,0,25,39,0,0
43,2,293535,9,13,2,10,0,4,0,0,40,39,1,0
31,4,209448,0,6,2,5,0,4,2105,0,40,26,0,0
30,4,57651,11,9,4,1,4,4,0,0,42,39,0,0
25,4,51100,11,9,4,8,3,4,0,0,25,39,0,1
57,1,278763,11,9,0,12,4,4,0,0,40,39,0,1
37,4,175232,12,14,0,4,1,4,0,0,60,39,1,0
32,4,402812,15,10,2,12,0,4,0,0,48,39,0,0
26,2,101150,11,9,0,4,1,4,0,0,41,39,0,1
45,4,103538,11,9,2,1,0,4,0,0,40,39,1,0
53,7,156877,11,9,5,1,0,4,15024,0,35,39,1,0
27,4,23940,11,9,4,6,2,0,0,0,40,39,0,0
28,5,210295,1,7,2,3,0,4,0,0,50,39,1,0
32,4,80058,1,7,4,12,1,4,0,0,43,39,1,0
35,4,187119,9,13,0,12,4,4,0,1980,8,39,0,1
36,6,105021,15,10,2,4,0,4,0,0,55,39,1,0
19,4,225775,9,10,4,1,1,4,0,0,40,39,0,0
37,5,395831,9,13,2,4,0,4,0,0,80,39,1,0
49,4,50282,15,10,0,7,1,4,3325,0,45,39,0,0
20,4,32732,15,10,4,8,1,4,0,0,45,39,0,0
64,5,179436,9,13,2,4,0,4,15024,0,55,39,1,0
60,0,290593,12,14,2,0,0,4,0,0,40,39,0,0
32,4,123253,7,12,2,3,0,4,0,0,52,39,0,0
58,7,48433,11,9,2,4,0,4,0,0,40,39,0,0
50,4,245317,11,9,2,12,0,4,0,0,50,39,0,0
20,4,431745,15,10,4,1,1,2,0,0,14,39,0,1
42,7,436006,15,10,2,1,0,2,0,0,40,39,0,0
25,4,224943,15,10,3,10,4,2,0,0,40,39,0,0
30,6,167990,8,11,2,10,0,4,15024,0,65,39,1,0
37,5,217054,9,13,2,10,0,4,0,0,35,39,1,0
66,6,298834,8,11,2,10,0,4,0,0,50,39,0,0
59,5,125000,9,13,2,4,0,4,0,0,40,39,1,0
44,4,123983,15,13,0,8,1,1,0,0,40,3,0,0
46,4,155489,11,9,2,1,0,4,0,0,58,39,1,0
59,4,284834,9,13,2,1,5,4,2885,0,30,39,0,1
25,4,212495,9,13,4,4,3,4,0,0,60,39,0,0
17,2,32124,6,5,4,8,3,2,0,0,9,39,0,0
17,2,246891,9,13,2,11,0,4,0,0,40,39,0,0
47,7,141483,6,5,0,8,1,4,0,0,40,39,0,1
30,4,31985,15,10,0,4,4,4,0,0,40,39,0,1
20,4,170800,15,10,4,5,3,4,0,0,40,39,0,1
26,2,166295,11,13,0,10,1,4,0,2339,55,39,0,0
20,4,231286,15,10,4,6,1,2,0,0,15,39,0,0
49,4,159322,11,9,0,8,4,4,0,0,40,39,0,0
48,4,176026,11,9,2,7,0,4,0,0,40,39,0,0
52,4,118025,9,13,2,4,0,4,99999,0,50,39,1,0
37,4,26898,11,9,0,11,4,4,0,0,12,39,0,1
47,4,232628,11,9,4,3,0,2,0,0,40,39,0,0
58,4,85995,0,6,2,7,0,4,0,0,40,39,1,0
48,4,125421,6,14,0,4,4,4,0,0,40,39,1,1
49,4,245305,0,6,2,14,0,2,0,0,28,39,1,0
50,4,73493,15,10,0,8,1,4,0,0,40,39,0,1
30,4,197058,7,12,4,10,1,4,0,0,40,39,0,1
34,4,122116,15,10,0,4,0,4,0,0,40,39,0,0
28,4,75742,11,9,2,7,0,4,0,0,40,39,0,0
22,4,214731,0,6,2,7,5,4,0,0,40,39,0,1
35,4,265954,11,9,5,8,1,2,0,0,40,39,0,0
26,7,197156,11,7,0,1,3,4,0,0,30,39,0,1
62,4,382635,14,15,2,10,0,4,0,1628,60,39,0,0
37,2,203070,11,9,5,6,1,4,15024,0,40,39,0,0
59,2,165695,15,10,2,3,0,4,0,0,40,39,0,0
69,0,473040,4,3,0,0,1,4,0,0,40,39,0,0
27,4,168107,8,13,2,3,0,4,0,0,40,39,0,0
17,4,163494,0,6,4,12,3,4,0,0,30,39,0,0
38,4,180342,9,13,2,1,0,4,0,0,40,39,0,0
41,4,122381,15,10,2,3,0,4,0,1887,50,39,1,0
27,4,148069,0,6,4,7,4,4,0,0,40,39,0,1
23,4,200973,11,9,4,0,3,4,0,0,40,39,0,1
17,4,130806,0,6,4,6,3,4,0,0,24,39,0,0
56,4,117148,5,4,0,7,1,4,0,0,40,39,0,1
24,4,213977,15,10,4,1,1,4,0,0,80,39,0,1
62,4,134768,10,16,2,10,0,4,7688,0,40,0,1,0
29,4,139338,2,8,0,14,4,2,0,0,40,39,0,0
23,4,315877,9,13,4,1,1,4,0,0,30,39,0,0
41,6,195124,15,9,4,12,1,4,0,0,50,0,0,0
25,4,352057,11,9,4,14,1,4,0,0,35,39,0,0
21,4,59306,15,10,0,3,2,2,0,0,8,39,0,1
18,4,208447,2,8,4,6,3,4,0,0,6,39,0,0
45,4,149640,15,10,2,13,0,4,0,0,40,39,0,0
75,0,111177,4,13,6,0,1,4,25124,0,16,39,1,1
51,4,154342,5,4,2,11,0,4,0,0,40,39,0,0
42,1,141459,11,9,5,8,2,2,0,0,30,39,0,1
47,4,111797,15,10,2,8,1,4,0,0,35,28,0,1
29,4,111900,15,10,2,5,0,4,0,0,40,39,0,0
33,4,78707,1,7,4,8,1,2,0,0,40,39,0,0
43,2,160574,9,13,2,3,0,4,0,0,40,39,0,0
63,0,174714,15,10,4,10,3,4,0,0,16,39,0,0
19,0,116632,11,13,4,0,3,2,0,0,40,23,0,1
44,4,216907,7,13,2,3,0,4,0,1848,40,39,1,0
24,4,198148,15,10,4,8,3,4,0,0,30,39,0,0
19,4,124265,15,10,4,6,3,4,0,0,40,39,0,0
49,0,261059,0,6,5,0,3,4,0,0,40,39,0,0
52,4,208137,8,11,2,1,0,4,0,0,40,39,0,0
38,6,257250,11,9,4,5,1,4,0,0,52,39,0,0
24,7,147253,15,10,4,13,1,4,0,0,50,39,0,0
32,2,244268,9,13,4,10,1,4,0,0,50,39,0,0
72,0,213255,11,9,6,0,1,4,0,0,8,39,0,1
26,4,246439,11,9,2,4,0,4,0,0,50,39,1,0
31,4,169104,9,13,4,12,3,1,15024,0,40,0,0,0
29,4,200511,9,13,2,12,0,4,0,0,50,39,0,0
39,4,128715,11,9,0,1,1,4,10520,0,40,39,1,0
48,6,65535,11,9,2,5,4,4,0,0,50,39,0,0
40,4,103395,15,10,2,3,0,4,0,0,45,39,1,0
51,4,71046,15,10,0,4,4,4,0,0,45,34,0,0
28,6,125442,11,9,0,3,3,4,0,0,40,39,0,0
22,4,109832,11,9,4,4,3,4,0,0,20,39,0,1
23,5,121471,9,13,4,1,1,4,0,0,40,39,0,1
65,4,207281,15,4,2,3,0,4,0,0,16,39,0,0
26,2,46097,9,13,2,10,0,4,0,0,40,39,0,0
20,0,206671,15,10,4,10,3,4,1055,0,50,39,0,0
55,4,98361,12,10,2,11,0,4,15024,0,50,0,1,0
38,6,322143,9,13,2,8,0,4,0,0,10,39,0,0
33,4,149184,11,9,4,10,1,4,0,0,60,39,1,0
33,2,119829,11,9,2,1,5,4,0,0,60,39,0,1
37,4,910398,9,13,4,12,1,4,0,0,35,39,0,1
19,4,176570,1,7,4,7,3,4,0,0,60,39,0,0
24,4,216129,9,13,4,12,1,4,0,0,50,39,0,0
30,4,190040,1,7,2,3,0,4,0,0,40,39,0,0
32,7,68830,11,9,0,4,1,4,0,0,50,39,0,1
22,7,178818,15,10,4,10,3,4,0,0,20,39,0,1
57,4,236944,11,9,2,7,0,4,0,0,40,39,1,0
46,4,273771,11,9,2,13,0,4,0,0,40,39,0,0
67,4,318533,11,9,2,1,0,4,0,0,35,39,0,0
35,0,451940,11,9,4,0,4,2,0,0,40,39,0,1
47,4,102318,15,9,5,3,3,4,0,0,40,39,0,0
39,4,379350,0,6,2,3,3,4,0,0,40,39,0,0
50,4,21095,15,10,0,8,4,1,0,0,40,30,0,0
58,6,211547,2,8,0,12,1,4,0,0,52,39,0,1
36,4,69621,6,12,4,10,5,4,0,0,30,39,1,1
45,4,46406,12,14,2,10,0,4,0,0,36,9,1,0
54,4,53833,11,13,2,3,0,4,0,0,40,39,1,0
26,4,161007,9,13,4,1,3,4,0,0,30,39,0,0
60,4,53707,11,9,2,12,0,4,0,0,40,39,1,0
46,4,370119,14,15,2,10,0,4,99999,0,60,39,1,0
26,4,310907,15,10,2,4,5,4,0,0,35,39,0,1
32,4,192262,1,7,0,3,3,4,0,0,40,39,0,0
38,2,107513,11,9,2,14,0,4,0,0,40,39,0,0
48,6,58683,15,10,2,12,0,4,0,0,70,39,1,0
39,6,179557,11,9,2,4,0,4,0,1977,45,39,1,0
37,4,70240,11,9,4,8,3,1,0,0,40,30,0,1
44,4,147206,15,10,2,4,0,4,0,0,40,39,0,0
31,2,175548,11,9,4,8,1,3,0,0,35,39,0,1
61,6,163174,14,15,2,10,0,4,0,0,35,39,1,0
51,4,126010,11,9,2,3,0,4,0,2339,40,39,0,0
52,4,147876,9,13,2,12,5,4,15024,0,60,39,1,1
45,4,428350,9,9,2,7,5,4,0,0,40,39,0,1
36,0,200904,7,12,2,0,0,2,0,0,21,14,0,1
39,4,328466,15,7,2,8,0,4,2407,0,70,26,0,0
67,2,258973,11,9,0,8,3,4,0,0,24,39,0,1
40,7,164922,7,12,2,1,0,4,0,0,40,39,1,0
45,4,127796,4,3,4,5,1,4,0,0,35,26,0,0
37,4,405723,3,10,2,7,0,4,0,0,40,26,0,0
57,4,175942,15,10,2,4,0,4,0,0,45,39,1,0
27,4,284196,0,9,0,8,1,4,0,0,40,39,0,1
28,4,89718,11,9,4,12,1,4,2202,0,48,39,0,1
34,5,175761,9,13,2,10,0,4,0,0,60,39,1,0
54,4,206369,11,9,2,7,0,4,5178,0,50,39,1,0
52,4,158993,11,9,0,8,2,2,0,0,38,39,0,1
42,4,285066,9,13,2,10,0,4,0,0,45,39,1,0
48,4,126754,12,14,2,10,0,4,15024,0,40,39,1,0
65,7,209280,12,14,2,10,0,4,6514,0,35,39,1,0
55,6,52888,8,15,2,10,5,4,0,0,10,39,0,1
35,5,133821,11,9,2,1,5,4,0,0,20,39,1,1
33,4,376277,15,10,2,7,0,2,0,0,40,39,0,0
30,4,39054,11,9,2,12,1,4,0,0,40,39,0,0
35,4,119272,9,13,2,4,0,4,0,0,55,39,1,0
59,4,177722,0,6,0,1,1,2,0,0,40,39,0,1
19,4,251804,9,10,4,6,3,4,0,0,20,39,0,0
36,6,136028,15,5,2,3,0,4,0,0,30,39,0,0
26,6,163189,11,9,4,12,3,4,0,0,40,39,0,0
34,2,202729,11,9,2,11,0,4,0,0,40,39,0,0
41,4,421871,11,9,2,3,0,2,0,0,40,39,1,0
44,4,120277,9,13,2,10,0,4,15024,0,50,22,1,0
26,0,211798,11,9,5,0,4,4,0,0,40,39,0,1
47,4,198901,11,9,2,3,0,4,0,0,48,39,0,0
18,4,214617,15,10,4,12,3,4,0,0,16,39,0,0
55,6,179715,0,6,2,3,0,4,0,0,18,39,0,0
49,2,142766,11,9,4,3,0,4,0,2002,40,39,0,0
44,4,219420,9,13,2,4,0,4,0,0,40,39,1,0
43,4,184378,9,13,4,10,1,4,0,0,40,39,0,0
62,4,273454,5,4,2,11,0,4,0,0,40,5,0,0
44,4,443040,11,9,2,6,0,2,0,0,40,39,0,0
39,0,336595,11,9,0,0,0,4,0,0,40,39,0,1
50,5,160151,15,10,2,12,0,4,0,0,60,39,1,0
35,4,107991,1,7,4,12,1,4,0,0,45,39,0,0
52,4,94391,11,9,2,1,0,4,0,0,40,39,0,0
46,4,99835,14,15,2,10,0,4,0,0,50,39,1,0
44,4,43711,7,12,2,12,0,4,7688,0,40,39,1,0
43,4,83756,15,10,4,4,4,4,0,1651,50,39,0,0
51,4,120914,5,4,2,3,0,4,2961,0,40,39,0,0
20,4,180052,15,10,4,10,3,4,0,0,20,39,0,0
47,4,170846,7,12,2,1,1,4,0,0,40,22,1,1
43,4,37937,11,14,0,4,4,4,0,0,50,39,0,0
64,0,168340,11,9,2,0,0,4,0,0,40,0,1,0
24,4,38455,15,10,4,3,1,4,0,0,40,39,0,0
27,1,128059,15,10,2,3,0,4,0,0,50,39,0,0
32,4,420895,11,9,2,14,3,4,0,0,40,39,0,0
37,4,445382,11,9,0,8,4,4,0,0,12,39,0,1
36,0,278581,11,11,2,7,0,4,0,0,60,39,0,0
43,4,176270,9,13,2,4,0,4,99999,0,60,39,1,0
50,4,140592,11,9,2,3,5,4,0,0,40,39,0,1
20,6,211466,11,9,4,14,3,4,0,0,80,39,0,0
37,4,156667,11,9,2,4,0,4,0,1902,45,39,1,0
43,4,39581,11,9,4,8,1,2,0,0,45,39,0,1
37,4,171150,11,9,2,3,0,4,0,1887,50,39,1,0
53,4,117496,6,5,4,8,1,4,0,0,40,39,0,1
55,4,145160,10,16,2,10,0,4,0,0,40,39,1,0
25,4,28520,11,9,4,8,1,4,0,0,40,39,0,1
17,4,288273,1,7,4,1,3,4,1055,0,50,39,0,1
19,4,375077,15,9,4,12,3,4,0,0,50,39,0,0
53,7,281590,11,9,2,4,5,4,15024,0,40,39,1,1
44,4,151504,15,10,2,12,0,4,0,0,50,39,0,0
51,4,415287,11,9,2,7,0,4,0,1902,40,39,1,0
49,4,32212,11,9,2,4,5,4,0,0,43,39,0,1
35,4,123606,9,13,2,6,0,4,0,0,40,39,0,0
44,4,202565,11,9,0,3,1,4,0,0,45,39,0,0
54,4,177927,12,14,2,10,2,4,0,0,60,39,0,0
37,4,256723,15,10,0,1,4,2,0,0,35,39,0,1
18,4,46247,15,10,4,8,3,4,0,0,15,39,0,1
24,4,266926,15,10,2,6,0,4,0,0,40,39,0,0
29,4,112031,11,9,0,3,1,4,0,0,50,39,0,1
22,0,376277,15,10,0,0,1,4,0,0,35,39,0,1
35,4,168817,11,9,4,7,1,4,0,0,16,39,0,0
56,4,187487,11,9,2,3,0,4,0,0,48,39,1,0
32,4,158784,5,4,6,0,1,4,0,0,40,39,0,1
24,4,67222,9,13,4,7,1,1,0,0,45,39,0,0
43,4,201723,12,14,2,4,0,4,0,1902,40,39,1,0
73,4,267408,11,9,6,12,2,4,0,0,15,39,0,1
19,1,168191,15,10,2,3,0,4,0,0,40,0,0,0
49,4,105444,2,8,2,7,0,4,0,0,39,39,0,0
38,4,156728,9,13,2,12,0,4,0,0,40,39,1,0
31,4,148600,11,9,2,7,0,2,0,0,40,39,0,0
39,4,81281,15,10,0,1,4,0,0,0,40,39,0,1
42,4,190767,9,13,0,1,1,4,0,0,40,39,0,1
41,6,156052,12,14,2,10,0,1,0,0,45,3,1,0
35,4,30381,9,13,2,12,0,4,0,0,45,39,1,0
38,4,187069,12,9,2,14,0,4,0,0,45,39,0,0
31,4,367314,11,9,0,1,1,4,0,0,40,39,0,1
51,2,101119,9,9,2,11,0,4,0,0,70,39,0,0
38,4,86551,9,13,0,12,1,4,15024,0,48,39,1,0
40,2,218995,15,10,2,4,0,4,0,0,42,39,1,0
21,4,57711,11,9,4,8,1,4,0,0,30,39,0,1
44,4,303521,15,10,0,3,1,4,0,0,45,39,0,0
55,4,199067,11,9,2,3,0,4,0,0,40,39,1,0
29,4,247445,11,9,0,12,1,4,0,0,45,39,0,0
49,4,186078,12,14,2,10,3,4,0,0,50,39,1,1
31,4,77634,8,11,2,8,0,4,0,0,42,39,0,0
24,4,180060,12,14,4,4,3,4,6849,0,90,39,0,0
46,4,56482,15,10,4,14,1,2,0,0,15,39,0,0
26,4,314177,11,9,4,12,1,2,0,0,40,39,0,0
35,4,239755,9,13,4,8,1,4,0,0,38,39,0,0
27,4,377680,8,11,4,12,1,4,0,0,50,39,0,0
64,6,134960,9,13,2,4,0,4,15024,0,35,39,1,0
26,4,294493,9,13,2,3,2,4,0,0,40,39,0,0
21,4,103948,11,9,4,8,1,4,0,1719,66,39,0,1
45,4,182655,9,13,0,8,1,4,0,0,45,0,1,0
57,2,52267,11,9,2,14,0,4,0,0,72,39,0,0
30,4,117963,15,13,2,1,0,4,0,0,40,39,1,0
45,4,98881,1,7,2,8,0,4,0,0,32,39,0,1
50,4,196963,5,4,0,3,1,4,0,0,30,39,0,1
38,4,166988,9,13,4,1,3,4,0,0,40,39,0,1
43,6,193459,15,10,2,3,0,4,0,0,60,39,0,0
42,4,99183,15,10,6,0,1,4,0,0,55,39,0,1
32,4,496743,9,13,4,10,3,4,0,0,40,39,0,0
20,4,154781,11,9,4,1,1,4,0,0,35,39,0,1
33,4,219371,11,9,4,8,0,4,0,0,40,39,0,1
45,4,99179,1,7,6,1,4,4,0,0,40,39,0,1
40,4,224910,11,9,4,7,1,4,0,0,40,39,0,1
38,4,304651,11,9,0,14,1,4,0,0,60,39,0,0
37,4,349689,11,9,0,1,4,4,0,0,40,39,0,1
45,4,106850,0,6,0,7,1,4,0,0,40,39,0,1
53,6,196328,11,9,2,4,0,2,0,0,45,39,1,0
25,4,169323,9,13,2,4,3,4,0,0,40,39,0,1
47,0,162924,9,13,0,6,1,1,0,0,60,24,0,0
40,4,34037,11,9,4,5,1,4,0,0,70,39,0,0
51,0,167651,11,9,2,0,0,4,0,0,40,39,0,0
19,4,147876,15,10,4,8,3,4,0,0,10,39,0,1
42,4,251795,15,10,2,10,5,4,0,0,50,39,1,1
24,0,266081,11,9,2,0,0,4,0,0,40,39,0,0
41,4,165309,9,13,0,1,4,4,0,0,40,39,0,1
28,4,215873,0,6,4,7,3,2,0,0,45,39,0,0
46,4,133938,12,14,0,4,1,4,27828,0,35,39,1,1
49,4,159816,9,13,2,10,5,4,99999,0,20,39,1,1
24,4,228424,11,9,4,6,2,2,0,0,40,39,0,0
32,4,195576,1,7,2,7,0,4,0,0,40,39,0,0
71,4,105200,11,9,2,11,0,4,6767,0,20,39,0,0
26,4,167350,15,10,2,13,0,4,3103,0,40,39,1,0
29,4,52199,11,9,3,11,1,4,0,0,40,39,0,0
50,4,171338,15,10,2,4,0,4,99999,0,50,39,1,0
51,4,120173,8,11,0,3,0,4,3103,0,50,39,1,0
17,0,158762,0,6,4,0,3,4,0,0,45,39,0,1
49,4,169818,11,9,2,8,5,2,0,0,40,39,1,1
31,4,288419,0,6,2,7,0,4,0,0,40,39,0,0
23,4,207546,1,7,2,7,0,4,0,0,40,39,0,0
59,2,147707,11,9,6,5,4,4,0,2339,40,39,0,0
17,0,228373,0,13,4,0,3,4,0,0,30,39,0,0
43,4,193882,15,10,2,12,2,4,7688,0,40,39,1,0
38,4,31033,9,13,2,12,0,4,7298,0,40,39,1,0
43,4,272950,11,9,2,4,0,4,0,0,40,39,0,0
61,4,183523,9,6,4,8,3,4,0,0,40,39,0,0
39,4,209103,9,13,2,1,0,4,0,0,50,39,1,0
31,2,19302,7,12,4,1,1,4,2202,0,38,39,0,0
42,2,339671,9,13,3,10,1,4,0,0,45,39,1,1
