age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,capital-gain,capital-loss,hours-per-week,native-country,sex,income
45,0,71691,1,7,4,8,3,2,0,0,40,39,0,0
28,9,147719,15,10,4,15,1,1,0,0,48,39,0,0
40,4,244835,15,9,2,12,0,4,15024,0,50,39,0,1
55,9,285830,11,9,4,15,3,1,0,0,20,39,1,0
54,4,386461,4,3,0,7,4,4,0,0,45,26,0,0
41,4,154714,8,11,4,10,0,4,0,0,40,39,0,1
47,4,281401,4,3,0,12,2,4,0,0,30,26,1,0
35,2,189251,11,9,4,1,4,4,0,0,40,20,1,0
39,7,102729,7,12,2,13,0,4,0,0,40,39,0,0
29,4,327766,15,10,0,12,4,4,0,0,55,39,0,1
29,4,168479,12,14,4,14,1,1,0,0,50,26,0,0
54,4,249352,9,13,2,3,0,4,0,0,40,39,0,0
24,4,300008,11,9,2,1,5,4,3781,0,40,39,1,0
32,4,296466,11,9,2,7,1,4,0,0,50,39,0,1
47,4,199277,7,9,2,10,0,4,0,0,50,32,0,1
36,4,174242,15,10,4,4,1,4,7688,0,60,39,0,0
19,4,130968,6,10,2,14,1,4,0,0,50,39,0,0
36,4,288440,11,13,4,13,3,4,0,0,40,39,1,0
59,4,208358,15,6,2,14,0,4,0,0,40,39,0,1
40,6,458168,9,13,4,10,3,4,0,0,40,39,0,0
38,4,37894,11,9,5,8,0,4,0,0,40,39,1,0
38,6,107410,11,5,2,14,0,4,0,0,45,39,0,1
66,9,96844,15,10,4,15,1,4,0,0,20,39,1,0
23,4,402016,11,9,2,6,1,4,0,0,40,39,0,1
60,4,258869,10,16,5,9,4,4,0,0,30,27,1,0
35,4,114087,11,9,2,1,5,4,5013,0,40,39,1,0
33,4,116294,9,13,2,10,0,4,0,0,40,39,1,1
53,4,241523,11,9,5,6,3,4,0,0,40,39,0,0
23,9,163053,0,6,2,15,1,4,0,0,20,39,1,0
18,3,162908,9,7,4,0,3,4,0,0,35,39,0,0
33,7,310049,8,13,2,10,5,2,0,0,40,30,1,1
36,4,293475,9,12,4,10,1,4,0,0,40,39,1,0
60,2,169015,15,10,4,4,2,4,0,0,40,39,1,0
21,4,258761,15,10,4,12,1,4,0,0,35,39,1,0
37,6,101561,15,5,2,5,0,4,0,0,15,39,0,1
41,7,52131,11,9,0,10,3,4,0,0,40,39,0,0
30,4,163867,11,9,2,10,0,4,0,0,40,39,0,0
57,4,204663,11,9,4,3,3,4,3325,0,50,39,0,0
18,0,128591,1,7,4,15,3,4,0,0,15,39,1,0
61,6,48846,10,9,2,10,0,4,0,0,55,39,0,1
30,2,264351,9,13,2,14,0,4,0,0,25,39,0,0
46,4,190205,11,9,2,3,0,4,0,0,45,39,0,0
21,4,254450,8,10,4,13,3,4,0,0,40,39,1,0
28,4,29974,8,13,4,12,3,4,10520,0,45,39,0,1
19,4,40641,9,9,2,11,0,4,15024,0,40,39,0,1
73,6,256401,11,16,2,10,0,3,0,0,28,39,0,1
25,4,203833,0,6,4,5,1,2,0,0,35,14,0,0
30,4,277455,11,9,4,12,1,4,0,0,40,39,0,0
54,4,242341,15,10,2,10,0,4,0,0,40,39,0,1
38,4,236427,11,9,0,4,1,2,0,0,40,39,1,0
23,7,211293,9,13,4,1,3,1,0,0,20,39,1,0
73,6,110787,10,16,2,4,0,4,1409,0,2,39,0,0
37,7,157641,15,10,4,11,1,4,0,0,30,39,1,0
72,4,164724,9,10,0,10,4,4,0,0,28,39,1,0
30,6,173792,15,10,5,10,4,2,0,0,40,39,1,0
23,4,163595,11,13,2,0,0,4,0,0,40,39,0,0
27,4,132412,0,6,0,7,4,4,0,0,40,26,0,0
22,4,193089,11,9,4,6,0,4,0,0,45,39,0,0
28,4,190525,9,13,2,4,0,4,0,0,50,39,0,1
30,2,129311,15,9,2,3,0,4,0,0,42,39,0,1
21,4,161902,1,7,2,6,0,4,0,0,40,39,0,0
35,4,211494,9,13,4,14,1,4,8614,0,40,42,0,1
42,4,89003,9,13,2,6,0,4,0,0,50,39,0,0
47,2,344200,15,10,4,10,0,4,0,0,40,39,0,0
21,4,62345,11,9,2,8,2,4,0,0,40,42,1,0
35,4,85799,11,9,0,1,1,4,0,0,40,39,1,0
27,9,26754,9,13,2,15,5,4,0,0,10,39,1,0
33,9,193347,15,10,0,1,1,2,0,0,28,39,1,0
45,5,176814,8,10,2,7,0,4,0,0,40,39,0,0
27,4,336162,15,11,4,1,2,4,0,0,40,39,1,0
39,4,98975,9,13,4,7,1,4,0,0,50,39,1,1
79,4,150943,13,13,6,4,2,4,0,0,40,39,1,0
22,2,131573,15,10,4,4,3,1,0,0,25,39,1,0
51,4,138852,0,13,2,7,0,4,0,0,50,39,0,0
21,4,35406,8,11,5,8,1,4,0,0,30,39,1,0
48,4,167159,11,9,4,1,1,4,0,0,40,39,0,0
21,4,80680,11,9,2,8,1,4,0,0,64,39,1,0
27,5,111499,11,9,2,1,5,4,0,0,38,39,1,0
33,4,147098,11,13,4,14,1,4,0,0,60,39,0,0
35,4,284358,11,4,2,4,0,4,0,0,50,39,0,1
22,4,224969,0,9,4,3,3,4,0,0,35,39,0,0
22,4,209034,15,9,4,4,0,4,0,0,35,39,1,0
33,9,177733,14,4,4,15,1,4,0,0,30,39,1,0
19,4,478205,15,12,4,7,4,4,0,0,45,39,1,0
23,4,35633,5,4,4,7,1,4,0,0,40,39,0,0
29,4,191177,11,9,2,4,1,4,0,0,55,39,1,0
75,4,199826,9,7,0,12,1,4,0,0,36,39,1,1
31,6,94323,6,5,2,3,5,0,0,2163,15,39,1,0
60,9,472344,14,13,2,15,0,4,0,0,40,39,0,1
47,4,197836,15,10,4,8,3,4,0,0,10,42,0,0
34,4,298037,11,9,2,7,5,2,0,0,70,39,1,0
20,4,187149,11,9,4,4,3,2,0,0,40,39,1,0
24,2,335439,11,9,4,1,1,4,0,0,38,39,1,0
49,4,250630,9,7,2,12,1,4,0,0,24,39,1,0
45,2,272182,15,10,2,13,3,2,5013,0,40,39,0,0
29,4,108574,9,14,4,10,1,4,0,0,40,39,1,1
47,7,185400,11,9,2,4,0,4,0,0,40,39,0,1
24,4,233312,11,10,2,8,4,4,0,0,50,39,1,0
29,4,195946,11,9,4,0,4,4,0,0,35,39,0,0
46,4,261059,9,10,2,10,0,4,0,0,40,39,0,1
66,4,199374,12,14,6,1,4,4,0,0,20,39,1,0
41,4,405172,1,12,2,0,0,2,0,0,40,42,0,1
32,4,147654,11,9,2,3,4,4,0,1902,40,39,0,1
51,4,129301,6,5,2,8,0,4,0,0,40,39,0,0
29,4,173789,11,10,2,12,0,1,0,0,40,27,0,0
29,4,114719,11,9,2,3,0,4,0,0,40,39,0,0
39,6,457453,11,9,2,3,1,2,0,0,40,39,0,0
65,4,187493,12,14,2,9,0,4,20051,0,40,11,0,1
57,6,20953,12,10,2,8,0,4,0,2129,70,39,0,0
40,7,38158,11,9,4,3,0,4,0,0,40,39,0,0
60,4,261419,11,9,0,7,1,4,0,0,40,42,1,0
46,7,114396,9,14,2,12,4,4,0,0,40,39,0,1
19,4,202102,15,9,4,10,1,4,0,0,40,39,1,0
41,4,318360,7,12,2,4,1,4,0,0,55,39,1,1
39,4,160916,6,5,0,3,4,4,0,0,50,39,1,0
37,9,913447,7,9,4,1,1,4,0,0,39,39,1,0
30,4,293931,11,9,2,12,0,4,0,0,65,39,0,0
20,4,230824,11,9,4,6,3,4,0,0,25,39,0,0
20,9,358355,2,8,4,15,4,4,0,0,35,39,1,0
37,4,584259,11,10,2,1,0,4,0,0,40,39,0,0
34,9,208726,11,9,2,15,5,4,0,0,40,39,1,0
38,1,185556,11,12,0,10,3,4,0,0,50,39,0,1
58,2,100054,12,14,2,3,0,4,0,0,40,39,0,1
44,4,172307,9,13,2,4,0,4,7688,0,50,39,0,1
45,4,30840,12,14,4,8,1,4,27828,0,40,39,0,1
27,4,397877,1,10,4,6,1,4,0,0,38,39,0,0
51,4,54465,8,11,0,10,1,4,0,0,48,39,1,0
52,1,418640,15,14,2,10,0,4,15024,0,40,14,0,1
34,4,222130,11,9,4,1,0,4,0,0,40,39,1,0
46,4,187336,11,9,0,14,1,4,0,0,40,39,1,0
30,2,192337,15,10,2,11,1,4,0,0,40,39,0,0
44,4,187322,15,10,2,10,0,2,0,0,38,39,0,1
28,4,181597,11,9,4,3,3,2,0,0,40,39,0,0
41,4,694105,11,9,4,3,4,4,0,0,40,39,0,0
42,4,241013,11,9,4,7,0,2,0,0,40,39,0,0
44,4,223881,11,6,2,9,0,4,0,0,50,39,0,1
47,1,158796,11,9,0,1,1,4,0,0,40,30,1,0
41,4,227832,15,9,2,3,0,4,0,0,40,39,0,0
49,4,120172,8,11,0,3,3,4,0,0,45,37,0,0
26,4,273876,11,12,4,4,3,4,0,0,50,39,0,0
33,4,119156,10,9,3,1,2,4,0,0,32,39,1,0
62,4,82906,9,13,2,4,5,4,4064,0,35,9,1,0
45,4,153682,15,10,2,1,0,2,0,0,40,39,0,1
52,4,122412,10,16,2,14,0,4,99999,0,35,36,1,1
26,4,216819,11,12,2,3,0,4,0,0,66,39,0,0
30,4,189680,11,9,5,3,4,4,0,0,60,39,0,1
41,4,147099,12,14,0,4,4,4,0,0,40,39,1,0
55,4,288158,12,9,2,1,4,4,0,0,50,39,0,1
32,4,146161,9,14,2,3,0,4,0,0,25,39,0,1
40,9,182567,9,13,6,15,4,4,0,0,40,39,1,0
36,4,91475,11,9,2,14,0,4,0,0,40,39,0,0
32,6,151868,11,4,2,5,0,4,5013,0,40,39,0,0
19,4,331875,11,9,4,6,3,4,0,0,40,39,0,0
33,4,194490,11,9,2,6,0,4,0,0,20,39,0,0
34,4,69727,3,2,2,3,0,4,0,0,40,26,0,0
60,4,186000,0,6,5,8,1,4,0,0,40,39,1,0
25,9,48280,9,13,4,10,0,4,0,0,40,39,1,0
47,4,186935,1,7,2,4,0,4,0,0,40,39,0,0
24,1,104164,11,9,2,3,0,4,0,0,40,39,0,0
44,4,339677,12,14,0,15,4,4,0,0,40,39,1,1
37,4,279914,9,13,2,13,0,1,0,1902,73,42,0,1
19,4,117963,15,10,4,6,2,4,0,0,40,39,0,0
24,4,59792,8,14,4,6,1,1,0,0,40,39,0,0
52,4,24185,11,9,0,3,4,4,0,0,84,39,0,0
87,9,97295,11,9,4,12,1,4,0,0,3,39,1,0
27,8,35034,11,9,4,5,4,4,0,0,40,39,1,0
46,4,115792,11,9,2,3,0,4,7298,0,55,39,0,1
33,4,230883,15,13,0,4,4,4,0,0,40,39,0,1
45,4,149224,6,9,0,1,4,2,0,0,50,39,1,0
35,7,122493,15,11,2,8,0,4,0,0,40,39,0,0
27,4,441227,1,7,2,14,0,2,0,0,60,39,0,0
35,2,272792,12,14,2,10,1,4,0,0,50,39,1,1
41,4,303521,15,13,0,10,1,4,4650,0,45,39,0,0
40,4,221850,11,9,2,10,0,4,0,0,20,39,0,0
36,4,236328,8,11,0,13,1,4,0,0,40,39,0,0
65,6,336848,11,9,2,3,0,4,0,0,40,39,0,0
20,4,162688,11,9,2,6,3,4,0,0,35,39,0,0
30,7,45737,15,10,4,1,1,4,0,0,40,39,1,0
60,9,210259,9,13,2,15,0,4,0,1887,30,39,0,0
52,4,335997,9,13,0,13,0,4,7688,0,38,39,0,1
82,4,96645,10,13,4,4,2,2,0,0,20,39,0,0
35,7,43712,8,11,2,13,0,4,0,0,40,39,0,0
45,4,101825,15,10,0,4,4,4,5721,0,45,39,1,0
44,4,102318,8,11,4,4,0,4,0,0,45,39,0,1
40,7,232036,11,10,2,1,0,4,0,0,40,39,0,0
31,5,291494,7,16,2,3,0,4,0,0,45,7,0,0
60,7,265201,10,16,2,10,0,4,0,0,50,39,0,1
36,9,332884,9,13,2,15,4,4,0,0,45,39,0,1
39,4,169133,9,13,4,12,0,4,0,0,40,39,0,0
33,4,304833,9,9,2,12,0,4,0,0,45,39,0,1
31,4,341632,7,12,2,13,0,2,0,0,20,39,0,0
63,4,140001,15,10,4,11,0,4,0,0,40,39,0,0
30,4,159123,11,9,2,3,1,4,0,0,50,39,0,0
37,4,229636,11,9,4,8,1,4,0,0,40,26,0,0
35,6,34996,15,10,2,8,3,4,0,0,30,39,1,0
53,9,67198,5,9,2,4,5,4,0,0,50,39,1,0
65,4,103802,11,13,2,12,0,4,10605,0,40,39,0,1
23,4,182689,11,13,2,12,0,4,7688,0,40,39,0,1
41,4,51392,11,11,4,3,1,4,0,0,40,39,1,0
43,4,177905,15,10,2,3,1,4,0,0,40,39,0,1
36,4,143152,5,4,2,7,5,4,0,0,40,39,1,0
66,7,190228,9,9,0,6,1,4,0,0,50,39,1,0
33,4,217962,15,10,4,7,3,2,0,0,40,42,0,0
48,4,309212,15,13,0,4,1,4,0,0,40,11,1,0
19,4,279015,15,10,4,0,3,4,0,0,30,39,0,0
46,6,188273,11,9,2,1,0,4,15024,0,50,39,0,1
21,4,93977,1,9,4,3,1,4,0,0,40,39,0,0
62,5,163234,9,6,2,4,0,4,0,1902,55,22,0,1
50,2,166423,11,9,2,3,5,4,0,0,70,39,1,1
33,4,245486,9,10,4,7,1,4,0,0,46,39,0,0
40,4,190292,11,9,0,7,4,4,0,0,40,39,0,0
38,6,170783,11,10,2,12,0,4,0,0,25,39,0,0
28,2,239539,11,9,4,3,3,1,0,0,45,39,0,0
48,4,164200,12,10,2,10,0,4,0,0,40,39,0,1
47,4,177647,11,9,0,3,1,4,0,0,30,39,0,0
44,6,33551,15,10,2,5,0,4,4508,0,72,39,0,0
25,4,176981,11,9,2,4,3,4,0,0,40,39,1,0
59,4,134153,9,13,2,1,3,3,7298,0,38,39,0,1
18,4,245372,11,9,2,4,0,4,0,0,40,39,0,0
26,4,168236,11,9,2,8,0,4,0,0,30,39,0,0
27,4,70282,11,9,2,4,0,4,0,0,40,39,0,0
44,5,144778,14,15,2,10,1,4,8614,0,50,39,0,1
30,4,128272,11,9,2,3,0,4,0,0,55,39,0,0
34,1,313444,11,9,0,1,1,4,0,0,40,39,1,0
50,4,82783,12,14,2,10,0,4,0,0,45,39,0,1
46,4,23545,9,13,4,12,1,4,0,0,50,39,1,0
41,4,198953,5,4,2,14,0,2,0,0,40,39,0,0
61,4,149981,11,9,6,1,1,4,0,0,40,39,1,0
29,4,234972,12,10,2,12,0,4,0,0,50,39,0,1
33,4,437566,9,14,4,4,1,4,0,0,50,39,0,1
33,4,243266,12,10,2,4,0,4,0,0,55,6,0,1
44,4,203408,11,10,2,3,1,4,0,0,45,39,0,0
43,6,93213,14,15,2,10,0,4,0,0,60,39,0,1
32,4,211683,2,8,4,3,3,4,0,0,40,39,0,0
41,5,167375,9,10,4,1,1,4,0,0,52,39,0,0
36,4,297449,9,13,2,12,0,4,0,0,50,39,0,1
42,6,49893,8,11,0,3,1,4,0,0,40,39,0,0
49,4,38819,15,9,2,4,0,4,0,0,60,39,0,1
18,4,164571,11,7,4,10,1,4,0,0,40,39,1,0
36,2,122353,15,4,2,11,0,4,0,0,68,39,0,0
26,0,192652,11,10,2,4,4,4,0,0,15,39,0,0
25,4,401241,0,9,4,8,1,4,0,0,25,39,1,0
32,4,116539,15,10,4,3,0,4,0,0,40,39,0,1
25,4,162834,15,10,4,6,1,4,0,0,40,39,0,0
31,2,226525,9,13,2,3,0,4,0,0,51,39,0,0
35,4,219404,4,3,4,5,0,4,0,0,48,26,0,0
38,4,33394,11,9,2,13,0,4,0,0,60,39,0,0
56,1,359155,12,4,0,12,1,4,0,0,48,39,0,0
58,4,359972,7,13,2,12,0,4,0,0,25,39,0,1
37,4,201247,11,9,4,6,1,4,0,0,40,39,0,0
41,4,220109,9,13,2,4,0,4,0,0,55,39,0,1
59,4,118479,9,13,2,10,0,1,0,0,40,3,0,0
45,4,189123,11,9,4,7,3,4,0,0,40,39,0,0
60,4,495366,11,11,0,1,1,4,0,0,38,39,1,0
22,4,53776,11,9,0,12,1,4,0,0,37,39,1,0
28,4,413110,15,10,0,1,4,2,0,0,40,39,1,0
70,4,109055,1,7,6,8,1,2,0,0,40,39,0,0
52,2,230095,15,10,2,10,5,2,0,0,40,39,1,0
22,1,349198,5,4,4,14,1,4,0,0,16,39,0,0
41,4,197915,8,11,0,12,0,4,0,0,63,39,0,0
35,4,214150,11,9,2,7,0,4,0,0,25,39,0,1
29,4,255187,15,10,4,13,0,2,0,0,40,39,1,0
24,9,202139,15,10,4,15,2,4,0,0,40,39,0,0
30,4,274577,7,12,4,12,4,2,0,0,40,39,1,0
51,4,257756,11,9,2,10,5,4,0,0,50,39,1,1
29,9,1024535,1,11,4,15,3,2,0,0,40,39,0,0
75,4,73161,1,14,4,14,0,4,6418,0,48,39,0,1
46,4,145574,15,6,0,12,1,4,0,0,80,39,1,0
53,4,173630,11,9,2,8,0,4,0,0,40,39,0,1
42,1,38707,11,9,2,8,0,4,7688,0,50,2,0,1
41,4,152189,9,13,0,14,0,4,0,0,37,39,0,0
25,4,150804,11,9,4,14,1,4,0,0,40,39,0,0
27,4,189565,10,16,4,10,1,4,0,0,40,39,0,1
48,4,165484,15,10,4,0,0,4,0,0,20,39,0,1
53,4,177727,11,13,2,4,0,4,0,0,50,39,0,1
53,5,190762,11,13,2,4,0,4,0,0,45,39,0,1
38,4,246463,11,12,2,3,1,4,0,0,45,39,0,0
46,4,27661,7,12,2,4,0,4,7298,0,50,39,0,1
30,4,288419,4,3,2,3,0,4,0,0,40,39,0,0
57,2,258641,0,10,4,14,1,4,0,0,40,39,0,1
65,6,200540,8,6,4,12,0,4,0,2392,52,39,0,1
21,4,305423,11,9,4,3,3,4,0,0,40,39,0,0
35,0,148906,15,10,0,5,0,4,0,0,40,39,1,0
64,4,262645,11,9,2,12,1,4,0,0,50,39,0,1
21,4,243368,13,1,4,12,1,4,0,0,50,26,0,0
76,9,106698,11,9,6,3,0,2,13550,0,60,39,1,1
22,4,186365,15,10,4,7,1,4,0,0,60,39,0,0
39,5,304001,15,10,0,3,1,4,0,0,40,39,0,0
38,5,225211,15,10,2,8,0,4,0,0,50,39,0,1
42,4,111468,11,7,0,1,4,4,3325,0,40,39,1,0
32,4,136331,9,13,2,12,0,4,0,1887,40,39,0,1
40,4,154274,11,9,0,12,1,4,0,0,40,0,1,0
22,4,138994,11,9,4,15,3,1,0,0,40,39,1,0
29,4,177562,11,9,2,12,5,4,0,0,40,39,1,0
18,4,36251,1,7,4,8,3,4,0,0,25,39,1,0
57,4,100904,15,10,5,12,1,3,0,0,70,39,1,0
31,4,427474,1,14,2,5,0,4,0,2179,20,26,0,0
37,4,280549,9,13,4,1,2,4,0,0,40,39,1,0
34,4,75454,2,8,0,8,4,2,0,0,40,39,1,0
52,4,203488,11,9,4,14,1,4,0,0,50,39,0,0
30,4,49795,11,9,0,4,1,4,0,0,40,39,0,0
17,4,152710,0,6,4,12,0,4,0,0,25,39,1,0
31,4,154374,11,9,2,8,4,4,0,0,40,39,1,0
31,4,382583,15,9,4,7,3,4,0,0,40,39,0,0
32,6,127295,11,6,0,4,1,3,7430,0,40,39,0,0
57,2,208103,15,9,2,10,3,4,0,0,40,39,0,1
37,4,130540,12,14,4,10,1,4,0,1564,40,39,0,1
22,4,117789,9,13,4,1,3,4,0,0,40,39,1,0
20,5,83141,15,10,5,3,3,4,0,0,18,39,0,0
20,9,229826,15,9,2,15,1,2,0,0,25,39,0,0
34,5,310260,15,13,2,3,0,4,7298,1485,45,39,0,1
26,4,584790,6,5,0,3,1,4,0,0,40,39,0,0
51,4,353317,12,14,2,3,0,4,0,0,70,39,0,1
23,4,302312,11,9,0,11,1,2,0,0,40,39,0,0
34,4,188436,0,6,4,8,2,4,0,0,40,39,0,0
36,7,230329,10,16,0,10,0,4,7298,0,40,39,0,1
48,4,485117,11,9,4,10,0,4,0,0,40,39,0,1
33,4,229051,9,10,2,4,0,4,0,0,40,39,0,1
41,4,204415,1,5,2,6,1,4,0,0,48,39,0,0
55,6,204935,9,14,2,4,0,4,4386,0,70,42,0,1
25,4,185836,15,10,4,8,0,4,0,0,40,39,1,0
52,4,228516,15,10,2,8,0,4,0,0,35,39,0,1
47,6,242519,11,9,2,4,0,4,0,0,50,39,0,1
75,4,164866,9,9,2,6,0,4,0,0,40,39,0,0
35,4,33001,14,15,4,7,0,4,15024,0,35,39,0,1
21,4,811615,11,9,4,8,1,4,0,0,40,39,1,0
43,2,300099,9,13,0,1,1,4,0,0,34,39,1,0
46,7,146305,7,10,2,13,1,3,0,0,48,39,1,0
36,4,455995,1,9,4,1,3,4,0,0,65,39,0,0
23,4,106615,7,12,4,10,3,4,2176,0,50,39,1,0
25,4,213002,11,7,4,14,3,4,0,0,45,39,0,0
27,4,171234,8,11,4,10,4,4,0,0,24,39,1,0
42,4,167174,10,16,2,10,0,1,0,0,50,3,0,1
27,9,112137,2,10,4,15,0,4,0,0,20,42,1,0
18,4,116167,15,9,4,1,1,4,0,0,16,39,1,0
41,4,106159,11,10,4,7,3,4,14344,0,42,39,0,1
52,7,295826,12,14,0,10,4,4,0,0,50,39,1,0
26,4,233461,11,9,2,5,0,4,0,0,20,26,0,0
21,4,84324,6,5,4,3,1,4,0,1617,40,39,0,0
18,2,348533,11,9,4,15,3,4,0,0,40,39,1,0
61,4,197886,9,13,2,4,0,2,0,0,50,39,0,1
51,4,120126,11,13,2,12,0,4,0,0,75,39,0,1
35,4,61343,11,10,2,3,0,4,0,0,45,39,0,0
42,2,116197,11,9,2,4,0,4,0,0,40,39,0,0
42,4,236503,15,10,2,3,1,4,0,0,40,39,1,0
26,4,201988,12,14,0,10,1,4,0,0,5,0,1,0
25,4,248990,1,7,2,7,2,4,0,0,40,26,0,0
18,4,190776,15,10,4,4,0,4,0,0,30,39,0,0
47,2,179048,7,9,2,3,1,4,0,0,50,39,0,0
28,4,58535,9,13,4,12,3,2,0,0,40,39,0,0
24,4,188274,8,12,4,10,3,4,0,0,40,39,0,0
22,4,86849,15,10,4,8,4,4,0,0,38,39,1,0
41,4,261671,11,9,0,4,0,4,0,0,50,2,0,1
21,4,207772,11,9,4,8,1,2,0,0,40,39,0,0
51,4,279337,15,10,2,12,0,4,0,0,48,39,0,0
35,4,333636,11,10,4,10,0,2,0,0,50,42,0,1
58,7,312351,12,13,2,10,0,4,0,0,40,39,0,1
43,2,175935,15,13,2,5,0,4,0,0,40,39,0,0
34,4,245297,8,10,4,8,1,4,0,0,35,39,1,0
49,7,70209,10,16,0,3,1,4,0,0,40,39,1,1
47,2,251588,9,13,2,4,1,2,0,0,40,39,0,1
33,4,192565,11,9,2,7,0,4,3464,0,40,39,0,0
51,7,87205,7,10,0,4,4,4,0,0,20,39,1,0
43,1,65545,14,9,4,3,1,4,0,0,40,39,1,0
22,4,289579,9,13,4,4,1,4,0,0,40,39,1,0
34,4,360689,15,13,2,4,0,4,0,1628,48,39,0,0
34,4,57600,11,9,2,1,4,4,0,0,40,39,1,0
42,2,247082,9,13,2,3,0,4,3103,0,16,39,0,1
36,2,188798,1,10,5,10,4,2,0,0,30,39,1,0
19,4,232261,11,5,4,8,1,4,0,0,40,39,0,0
19,9,30012,15,10,4,15,3,4,0,0,40,39,1,0
26,4,89226,15,10,4,3,3,4,0,0,50,39,0,0
67,4,27016,15,9,2,5,0,4,0,0,43,39,0,0
60,4,166789,15,10,0,10,1,4,0,1408,50,39,0,0
23,4,94071,6,5,2,7,1,4,0,0,40,39,0,0
22,4,117767,15,10,4,4,3,4,0,0,18,39,0,0
41,4,219155,5,4,2,14,0,4,0,0,40,22,0,0
34,4,34616,11,9,4,12,3,4,0,0,40,39,1,0
72,4,38819,8,14,3,1,0,4,0,0,50,39,0,0
28,4,220656,1,7,4,4,1,2,0,0,16,39,0,0
53,4,239990,11,9,2,1,0,4,0,0,40,39,0,1
36,4,139180,8,10,2,1,0,2,0,0,40,39,1,0
52,4,215656,11,7,2,12,5,4,0,0,60,39,1,0
43,7,23686,15,13,2,10,4,4,0,0,40,39,1,1
23,4,41763,9,13,2,8,0,4,0,0,30,39,0,0
39,4,299725,9,9,0,6,1,4,0,0,37,39,1,0
32,4,198813,14,9,2,10,0,4,0,0,35,39,0,0
32,4,431551,0,6,2,5,0,4,0,0,35,26,0,0
22,4,195767,9,10,4,6,3,2,0,0,30,26,0,0
26,4,140649,9,13,2,4,1,4,0,0,40,39,0,0
36,4,295706,12,14,2,4,0,4,0,0,70,39,0,1
32,4,324284,7,9,0,3,0,4,0,0,40,39,0,0
30,4,352426,15,14,4,12,4,4,0,0,60,26,0,0
46,4,126569,9,11,4,14,3,4,0,0,40,42,0,0
81,4,92795,4,3,6,8,1,4,0,0,50,39,1,0
29,4,134813,11,9,2,1,4,4,0,0,50,39,0,0
65,4,95644,7,12,2,12,1,4,0,0,50,39,1,0
50,4,254148,4,3,2,6,0,4,0,0,40,26,0,0
44,4,367819,8,13,2,4,0,4,0,0,40,39,0,1
30,4,162370,11,13,4,4,1,4,0,0,35,39,1,0
52,6,37359,9,13,2,12,0,4,0,0,40,39,0,1
60,1,248288,15,10,0,1,1,4,0,0,40,39,1,0
44,6,175070,9,13,0,12,4,4,0,0,75,39,1,0
51,2,169182,5,4,0,8,4,4,0,0,40,4,1,0
38,6,223242,15,10,3,8,1,4,0,0,40,39,1,0
29,4,461929,15,15,2,4,0,4,3103,0,40,39,0,1
25,6,114483,11,9,2,5,0,4,0,0,65,39,0,0
45,4,105936,12,14,2,12,2,4,0,0,40,3,1,0
27,4,169104,9,13,4,12,3,4,0,0,30,39,1,0
42,1,335605,11,10,2,10,0,4,0,0,40,39,0,1
31,4,150057,15,9,0,8,1,4,0,0,28,39,0,0
49,4,176907,11,9,2,7,0,4,0,0,40,39,0,1
26,4,166851,7,12,4,1,3,4,0,0,40,39,1,0
34,4,159187,11,9,6,11,0,4,0,0,40,39,0,0
55,4,303090,11,9,2,3,0,4,0,0,45,39,0,0
33,4,393702,11,11,0,10,4,4,0,0,40,39,1,0
19,9,126117,15,10,4,15,3,4,0,0,25,39,1,0
55,4,191265,15,10,4,8,3,4,0,0,40,39,0,0
22,4,215074,11,10,2,8,3,0,0,0,40,39,0,0
19,4,30597,11,9,4,4,3,4,0,0,35,39,0,0
35,7,71609,8,11,2,8,3,4,0,0,40,39,0,0
35,4,188069,9,13,2,12,0,4,0,0,35,39,0,1
55,4,189098,9,13,2,12,0,4,0,0,15,39,0,1
37,4,410034,15,10,0,3,4,4,0,0,40,39,0,0
38,4,64544,15,10,2,12,0,4,0,0,12,39,0,0
46,4,204379,9,13,0,1,1,4,0,0,37,39,1,0
23,4,255252,11,9,4,1,3,4,0,0,50,39,0,0
26,4,182140,9,5,4,12,1,4,0,0,40,21,0,0
20,4,184303,4,3,3,9,2,4,0,0,80,8,1,0
20,4,175800,15,10,4,1,1,4,0,0,25,39,1,0
88,4,263569,1,7,2,7,0,3,6418,0,40,39,0,1
34,4,234508,9,13,2,10,0,4,0,0,40,39,0,1
50,6,195372,5,4,4,3,0,4,0,0,40,39,0,0
48,4,265295,15,10,4,8,1,4,0,0,70,39,0,0
40,4,184846,11,9,2,10,1,4,0,0,45,39,1,1
47,4,185400,1,10,2,14,0,4,0,0,40,39,0,0
23,7,360689,12,10,2,10,0,4,0,0,40,39,0,1
39,4,200598,9,10,2,3,0,4,0,0,55,39,0,0
38,4,227615,15,10,2,3,0,4,0,0,40,39,0,1
25,4,308144,9,11,4,3,1,4,0,0,40,26,0,0
44,4,259674,12,14,2,4,0,2,0,0,60,39,0,1
41,4,182217,15,10,0,13,4,4,0,0,30,39,1,0
28,4,181652,7,9,4,12,3,2,0,0,60,39,1,0
31,4,313749,11,9,4,10,3,4,0,0,36,39,1,0
57,6,130957,15,9,2,10,0,4,0,1887,70,39,0,1
20,4,210444,11,10,2,10,2,4,0,0,25,39,0,0
36,9,172775,15,10,2,15,1,4,0,0,40,39,1,1
